Video Segment,data_start,data_end
audio_raw_1.wav,17.821315192743764,96
audio_raw_2.wav,0.7082086167800453,41
audio_raw_3.wav,130.32199546485262,186
audio_raw_4.wav,10.948208616780045,56
audio_raw_5.wav,23.672743764172335,70
audio_raw_6.wav,66.56,119
audio_raw_7.wav,28.862403628117914,82
audio_raw_8.wav,29.559002267573696,84
audio_raw_9.wav,74.32707482993197,171
